date,store_id,cat_id,units,avg_price,snap,is_event,wday,month,year,units_lag1,units_lag7,units_lag14,units_lag28,units_lag365
2013-08-13,CA_1,FOODS,2785,3.254831,0,0,4,8,2013,3392.0,2980.0,2660.0,2719.0,3005.0
2013-08-14,CA_1,FOODS,2721,3.254831,0,0,5,8,2013,2785.0,3263.0,2504.0,2728.0,2865.0
2013-08-15,CA_1,FOODS,3115,3.254831,0,0,6,8,2013,2721.0,3124.0,3135.0,2828.0,2624.0
2013-08-16,CA_1,FOODS,3552,3.254831,0,0,7,8,2013,3115.0,3514.0,3769.0,3203.0,2968.0
2013-08-17,CA_1,FOODS,4105,3.2522464,0,0,1,8,2013,3552.0,4744.0,4222.0,3799.0,3352.0
2013-08-18,CA_1,FOODS,4212,3.2522464,0,0,2,8,2013,4105.0,4688.0,3836.0,3908.0,4507.0
2013-08-19,CA_1,FOODS,3063,3.2522464,0,0,3,8,2013,4212.0,3392.0,3378.0,2777.0,4470.0
2013-08-20,CA_1,FOODS,2554,3.2522464,0,0,4,8,2013,3063.0,2785.0,2980.0,2714.0,2853.0
2013-08-21,CA_1,FOODS,3010,3.2522464,0,0,5,8,2013,2554.0,2721.0,3263.0,2661.0,2663.0
2013-08-22,CA_1,FOODS,2652,3.2522464,0,0,6,8,2013,3010.0,3115.0,3124.0,2598.0,2403.0
2013-08-23,CA_1,FOODS,3058,3.2522464,0,0,7,8,2013,2652.0,3552.0,3514.0,2925.0,2357.0
2013-08-24,CA_1,FOODS,4016,3.2499497,0,0,1,8,2013,3058.0,4105.0,4744.0,3239.0,2710.0
2013-08-25,CA_1,FOODS,5016,3.2499497,0,0,2,8,2013,4016.0,4212.0,4688.0,3786.0,3790.0
2013-08-26,CA_1,FOODS,2784,3.2499497,0,0,3,8,2013,5016.0,3063.0,3392.0,2743.0,3823.0
2013-08-27,CA_1,FOODS,2497,3.2499497,0,0,4,8,2013,2784.0,2554.0,2785.0,2660.0,2503.0
2013-08-28,CA_1,FOODS,2437,3.2499497,0,0,5,8,2013,2497.0,3010.0,2721.0,2504.0,2351.0
2013-08-29,CA_1,FOODS,2547,3.2499497,0,0,6,8,2013,2437.0,2652.0,3115.0,3135.0,2155.0
2013-08-30,CA_1,FOODS,3701,3.2499497,0,0,7,8,2013,2547.0,3058.0,3552.0,3769.0,2403.0
2013-08-31,CA_1,FOODS,4767,3.2518387,0,0,1,8,2013,3701.0,4016.0,4105.0,4222.0,3007.0
2013-09-01,CA_1,FOODS,4585,3.2518387,1,0,2,9,2013,4767.0,5016.0,4212.0,3836.0,4527.0
2013-09-02,CA_1,FOODS,4427,3.2518387,1,1,3,9,2013,4585.0,2784.0,3063.0,3378.0,4128.0
2013-09-03,CA_1,FOODS,3216,3.2518387,1,0,4,9,2013,4427.0,2497.0,2554.0,2980.0,3933.0
2013-09-04,CA_1,FOODS,2923,3.2518387,1,0,5,9,2013,3216.0,2437.0,3010.0,3263.0,2900.0
2013-09-05,CA_1,FOODS,2958,3.2518387,1,0,6,9,2013,2923.0,2547.0,2652.0,3124.0,2602.0
2013-09-06,CA_1,FOODS,3559,3.2518387,1,0,7,9,2013,2958.0,3701.0,3058.0,3514.0,2423.0
2013-09-07,CA_1,FOODS,4486,3.2536018,1,0,1,9,2013,3559.0,4767.0,4016.0,4744.0,3143.0
2013-09-08,CA_1,FOODS,5015,3.2536018,1,0,2,9,2013,4486.0,4585.0,5016.0,4688.0,3693.0
2013-09-09,CA_1,FOODS,3458,3.2536018,1,0,3,9,2013,5015.0,4427.0,2784.0,3392.0,4247.0
2013-09-10,CA_1,FOODS,3013,3.2536018,1,0,4,9,2013,3458.0,3216.0,2497.0,2785.0,2803.0
2013-09-11,CA_1,FOODS,2710,3.2536018,0,0,5,9,2013,3013.0,2923.0,2437.0,2721.0,2461.0
2013-09-12,CA_1,FOODS,2656,3.2536018,0,0,6,9,2013,2710.0,2958.0,2547.0,3115.0,2271.0
2013-09-13,CA_1,FOODS,3295,3.2536018,0,0,7,9,2013,2656.0,3559.0,3701.0,3552.0,2447.0
2013-09-14,CA_1,FOODS,4044,3.2464721,0,0,1,9,2013,3295.0,4486.0,4767.0,4105.0,3049.0
2013-09-15,CA_1,FOODS,4040,3.2464721,0,0,2,9,2013,4044.0,5015.0,4585.0,4212.0,3689.0
2013-09-16,CA_1,FOODS,2974,3.2464721,0,0,3,9,2013,4040.0,3458.0,4427.0,3063.0,3951.0
2013-09-17,CA_1,FOODS,2776,3.2464721,0,0,4,9,2013,2974.0,3013.0,3216.0,2554.0,2487.0
2013-09-18,CA_1,FOODS,2565,3.2464721,0,0,5,9,2013,2776.0,2710.0,2923.0,3010.0,2358.0
2013-09-19,CA_1,FOODS,2555,3.2464721,0,0,6,9,2013,2565.0,2656.0,2958.0,2652.0,2089.0
2013-09-20,CA_1,FOODS,3253,3.2464721,0,0,7,9,2013,2555.0,3295.0,3559.0,3058.0,2321.0
2013-09-21,CA_1,FOODS,4172,3.2477915,0,0,1,9,2013,3253.0,4044.0,4486.0,4016.0,2847.0
2013-09-22,CA_1,FOODS,4532,3.2477915,0,0,2,9,2013,4172.0,4040.0,5015.0,5016.0,3646.0
2013-09-23,CA_1,FOODS,2861,3.2477915,0,0,3,9,2013,4532.0,2974.0,3458.0,2784.0,3914.0
2013-09-24,CA_1,FOODS,2662,3.2477915,0,0,4,9,2013,2861.0,2776.0,3013.0,2497.0,2230.0
2013-09-25,CA_1,FOODS,2178,3.2477915,0,0,5,9,2013,2662.0,2565.0,2710.0,2437.0,2167.0
2013-09-26,CA_1,FOODS,2449,3.2477915,0,0,6,9,2013,2178.0,2555.0,2656.0,2547.0,2099.0
2013-09-27,CA_1,FOODS,2865,3.2477915,0,0,7,9,2013,2449.0,3253.0,3295.0,3701.0,1989.0
2013-09-28,CA_1,FOODS,4007,3.247923,0,0,1,9,2013,2865.0,4172.0,4044.0,4767.0,2749.0
2013-09-29,CA_1,FOODS,4518,3.247923,0,0,2,9,2013,4007.0,4532.0,4040.0,4585.0,3543.0
2013-09-30,CA_1,FOODS,2952,3.247923,0,0,3,9,2013,4518.0,2861.0,2974.0,4427.0,3819.0
2013-10-01,CA_1,FOODS,3020,3.247923,1,0,4,10,2013,2952.0,2662.0,2776.0,3216.0,2884.0
2013-10-02,CA_1,FOODS,2370,3.247923,1,0,5,10,2013,3020.0,2178.0,2565.0,2923.0,2951.0
2013-10-03,CA_1,FOODS,2693,3.247923,1,0,6,10,2013,2370.0,2449.0,2555.0,2958.0,2751.0
2013-10-04,CA_1,FOODS,3288,3.247923,1,0,7,10,2013,2693.0,2865.0,3253.0,3559.0,2513.0
2013-10-05,CA_1,FOODS,4061,3.2522743,1,0,1,10,2013,3288.0,4007.0,4172.0,4486.0,2654.0
2013-10-06,CA_1,FOODS,4256,3.2522743,1,0,2,10,2013,4061.0,4518.0,4532.0,5015.0,3817.0
2013-10-07,CA_1,FOODS,3317,3.2522743,1,0,3,10,2013,4256.0,2952.0,2861.0,3458.0,4251.0
2013-10-08,CA_1,FOODS,3072,3.2522743,1,0,4,10,2013,3317.0,3020.0,2662.0,3013.0,3046.0
2013-10-09,CA_1,FOODS,2859,3.2522743,1,0,5,10,2013,3072.0,2370.0,2178.0,2710.0,2643.0
2013-10-10,CA_1,FOODS,3002,3.2522743,1,0,6,10,2013,2859.0,2693.0,2449.0,2656.0,2349.0
2013-10-11,CA_1,FOODS,3184,3.2522743,0,0,7,10,2013,3002.0,3288.0,2865.0,3295.0,2205.0
2013-10-12,CA_1,FOODS,3665,3.2559392,0,0,1,10,2013,3184.0,4061.0,4007.0,4044.0,2743.0
2013-10-13,CA_1,FOODS,4053,3.2559392,0,0,2,10,2013,3665.0,4256.0,4518.0,4040.0,3063.0
2013-10-14,CA_1,FOODS,2899,3.2559392,0,1,3,10,2013,4053.0,3317.0,2952.0,2974.0,3344.0
2013-10-15,CA_1,FOODS,2311,3.2559392,0,1,4,10,2013,2899.0,3072.0,3020.0,2776.0,2392.0
2013-10-16,CA_1,FOODS,2357,3.2559392,0,0,5,10,2013,2311.0,2859.0,2370.0,2565.0,2043.0
2013-10-17,CA_1,FOODS,2425,3.2559392,0,0,6,10,2013,2357.0,3002.0,2693.0,2555.0,2105.0
2013-10-18,CA_1,FOODS,2899,3.2559392,0,0,7,10,2013,2425.0,3184.0,3288.0,3253.0,1939.0
2013-10-19,CA_1,FOODS,3676,3.254275,0,0,1,10,2013,2899.0,3665.0,4061.0,4172.0,2419.0
2013-10-20,CA_1,FOODS,4015,3.254275,0,0,2,10,2013,3676.0,4053.0,4256.0,4532.0,2946.0
2013-10-21,CA_1,FOODS,2620,3.254275,0,0,3,10,2013,4015.0,2899.0,3317.0,2861.0,3216.0
2013-10-22,CA_1,FOODS,2359,3.254275,0,0,4,10,2013,2620.0,2311.0,3072.0,2662.0,2182.0
2013-10-23,CA_1,FOODS,2274,3.254275,0,0,5,10,2013,2359.0,2357.0,2859.0,2178.0,1965.0
2013-10-24,CA_1,FOODS,2126,3.254275,0,0,6,10,2013,2274.0,2425.0,3002.0,2449.0,1823.0
2013-10-25,CA_1,FOODS,2827,3.254275,0,0,7,10,2013,2126.0,2899.0,3184.0,2865.0,1988.0
2013-10-26,CA_1,FOODS,3716,3.2534645,0,0,1,10,2013,2827.0,3676.0,3665.0,4007.0,2521.0
2013-10-27,CA_1,FOODS,3855,3.2534645,0,0,2,10,2013,3716.0,4015.0,4053.0,4518.0,3195.0
2013-10-28,CA_1,FOODS,2730,3.2534645,0,0,3,10,2013,3855.0,2620.0,2899.0,2952.0,3284.0
2013-10-29,CA_1,FOODS,2386,3.2534645,0,0,4,10,2013,2730.0,2359.0,2311.0,3020.0,2391.0
2013-10-30,CA_1,FOODS,2493,3.2534645,0,0,5,10,2013,2386.0,2274.0,2357.0,2370.0,2201.0
2013-10-31,CA_1,FOODS,2134,3.2534645,0,1,6,10,2013,2493.0,2126.0,2425.0,2693.0,1682.0
2013-11-01,CA_1,FOODS,3120,3.2534645,1,0,7,11,2013,2134.0,2827.0,2899.0,3288.0,2275.0
2013-11-02,CA_1,FOODS,3665,3.2531672,1,0,1,11,2013,3120.0,3716.0,3676.0,4061.0,2734.0
2013-11-03,CA_1,FOODS,4408,3.2531672,1,0,2,11,2013,3665.0,3855.0,4015.0,4256.0,3488.0
2013-11-04,CA_1,FOODS,2863,3.2531672,1,0,3,11,2013,4408.0,2730.0,2620.0,3317.0,3679.0
2013-11-05,CA_1,FOODS,2665,3.2531672,1,0,4,11,2013,2863.0,2386.0,2359.0,3072.0,2807.0
2013-11-06,CA_1,FOODS,2543,3.2531672,1,0,5,11,2013,2665.0,2493.0,2274.0,2859.0,2227.0
2013-11-07,CA_1,FOODS,2497,3.2531672,1,0,6,11,2013,2543.0,2134.0,2126.0,3002.0,2485.0
2013-11-08,CA_1,FOODS,2955,3.2531672,1,0,7,11,2013,2497.0,3120.0,2827.0,3184.0,2396.0
2013-11-09,CA_1,FOODS,3648,3.2490351,1,0,1,11,2013,2955.0,3665.0,3716.0,3665.0,3011.0
2013-11-10,CA_1,FOODS,4145,3.2490351,1,0,2,11,2013,3648.0,4408.0,3855.0,4053.0,3722.0
2013-11-11,CA_1,FOODS,3067,3.2490351,0,1,3,11,2013,4145.0,2863.0,2730.0,2899.0,3549.0
2013-11-12,CA_1,FOODS,2215,3.2490351,0,0,4,11,2013,3067.0,2665.0,2386.0,2311.0,2646.0
2013-11-13,CA_1,FOODS,2124,3.2490351,0,0,5,11,2013,2215.0,2543.0,2493.0,2357.0,2167.0
2013-11-14,CA_1,FOODS,2309,3.2490351,0,0,6,11,2013,2124.0,2497.0,2134.0,2425.0,1870.0
2013-11-15,CA_1,FOODS,2589,3.2490351,0,0,7,11,2013,2309.0,2955.0,3120.0,2899.0,2032.0
2013-11-16,CA_1,FOODS,3701,3.2454128,0,0,1,11,2013,2589.0,3648.0,3665.0,3676.0,2662.0
2013-11-17,CA_1,FOODS,3781,3.2454128,0,0,2,11,2013,3701.0,4145.0,4408.0,4015.0,3476.0
2013-11-18,CA_1,FOODS,2550,3.2454128,0,0,3,11,2013,3781.0,3067.0,2863.0,2620.0,3228.0
2013-11-19,CA_1,FOODS,2242,3.2454128,0,0,4,11,2013,2550.0,2215.0,2665.0,2359.0,2523.0
2013-11-20,CA_1,FOODS,2130,3.2454128,0,0,5,11,2013,2242.0,2124.0,2543.0,2274.0,2720.0
2013-11-21,CA_1,FOODS,2260,3.2454128,0,0,6,11,2013,2130.0,2309.0,2497.0,2126.0,3057.0
2013-11-22,CA_1,FOODS,2597,3.2454128,0,0,7,11,2013,2260.0,2589.0,2955.0,2827.0,1673.0
2013-11-23,CA_1,FOODS,3645,3.2485633,0,0,1,11,2013,2597.0,3701.0,3648.0,3716.0,1725.0
2013-11-24,CA_1,FOODS,3680,3.2485633,0,0,2,11,2013,3645.0,3781.0,4145.0,3855.0,2171.0
2013-11-25,CA_1,FOODS,2800,3.2485633,0,0,3,11,2013,3680.0,2550.0,3067.0,2730.0,2579.0
2013-11-26,CA_1,FOODS,2931,3.2485633,0,0,4,11,2013,2800.0,2242.0,2215.0,2386.0,2136.0
2013-11-27,CA_1,FOODS,3309,3.2485633,0,0,5,11,2013,2931.0,2130.0,2124.0,2493.0,1938.0
2013-11-28,CA_1,FOODS,1838,3.2485633,0,1,6,11,2013,3309.0,2260.0,2309.0,2134.0,1815.0
2013-11-29,CA_1,FOODS,1839,3.2485633,0,0,7,11,2013,1838.0,2597.0,2589.0,3120.0,1658.0
2013-11-30,CA_1,FOODS,2281,3.247445,0,0,1,11,2013,1839.0,3645.0,3701.0,3665.0,2242.0
2013-12-01,CA_1,FOODS,3208,3.247445,1,0,2,12,2013,2281.0,3680.0,3781.0,4408.0,3720.0
2013-12-02,CA_1,FOODS,3185,3.247445,1,0,3,12,2013,3208.0,2800.0,2550.0,2863.0,3097.0
2013-12-03,CA_1,FOODS,2884,3.247445,1,0,4,12,2013,3185.0,2931.0,2242.0,2665.0,2847.0
2013-12-04,CA_1,FOODS,2738,3.247445,1,0,5,12,2013,2884.0,3309.0,2130.0,2543.0,2189.0
2013-12-05,CA_1,FOODS,2637,3.247445,1,1,6,12,2013,2738.0,1838.0,2260.0,2497.0,2188.0
2013-12-06,CA_1,FOODS,3118,3.247445,1,0,7,12,2013,2637.0,1839.0,2597.0,2955.0,2372.0
2013-12-07,CA_1,FOODS,4281,3.2479935,1,0,1,12,2013,3118.0,2281.0,3645.0,3648.0,2879.0
2013-12-08,CA_1,FOODS,3962,3.2479935,1,0,2,12,2013,4281.0,3208.0,3680.0,4145.0,3678.0
2013-12-09,CA_1,FOODS,2913,3.2479935,1,0,3,12,2013,3962.0,3185.0,2800.0,3067.0,3622.0
2013-12-10,CA_1,FOODS,3160,3.2479935,1,0,4,12,2013,2913.0,2884.0,2931.0,2215.0,2869.0
2013-12-11,CA_1,FOODS,2443,3.2479935,0,0,5,12,2013,3160.0,2738.0,3309.0,2124.0,2275.0
2013-12-12,CA_1,FOODS,2389,3.2479935,0,0,6,12,2013,2443.0,2637.0,1838.0,2309.0,2169.0
2013-12-13,CA_1,FOODS,2738,3.2479935,0,0,7,12,2013,2389.0,3118.0,1839.0,2589.0,2100.0
2013-12-14,CA_1,FOODS,3660,3.2460213,0,0,1,12,2013,2738.0,4281.0,2281.0,3701.0,2614.0
2013-12-15,CA_1,FOODS,3651,3.2460213,0,0,2,12,2013,3660.0,3962.0,3208.0,3781.0,3305.0
2013-12-16,CA_1,FOODS,2848,3.2460213,0,0,3,12,2013,3651.0,2913.0,3185.0,2550.0,3269.0
2013-12-17,CA_1,FOODS,2403,3.2460213,0,0,4,12,2013,2848.0,3160.0,2884.0,2242.0,2378.0
2013-12-18,CA_1,FOODS,2517,3.2460213,0,0,5,12,2013,2403.0,2443.0,2738.0,2130.0,2397.0
2013-12-19,CA_1,FOODS,2626,3.2460213,0,0,6,12,2013,2517.0,2389.0,2637.0,2260.0,2212.0
2013-12-20,CA_1,FOODS,2674,3.2460213,0,0,7,12,2013,2626.0,2738.0,3118.0,2597.0,2529.0
2013-12-21,CA_1,FOODS,3715,3.247701,0,0,1,12,2013,2674.0,3660.0,4281.0,3645.0,2824.0
2013-12-22,CA_1,FOODS,3729,3.247701,0,0,2,12,2013,3715.0,3651.0,3962.0,3680.0,3524.0
2013-12-23,CA_1,FOODS,3537,3.247701,0,0,3,12,2013,3729.0,2848.0,2913.0,2800.0,3309.0
2013-12-24,CA_1,FOODS,2620,3.247701,0,0,4,12,2013,3537.0,2403.0,3160.0,2931.0,2731.0
2013-12-25,CA_1,FOODS,0,3.247701,0,1,5,12,2013,2620.0,2517.0,2443.0,3309.0,0.0
2013-12-26,CA_1,FOODS,2485,3.247701,0,0,6,12,2013,0.0,2626.0,2389.0,1838.0,2045.0
2013-12-27,CA_1,FOODS,2767,3.247701,0,0,7,12,2013,2485.0,2674.0,2738.0,1839.0,2079.0
2013-12-28,CA_1,FOODS,3209,3.2458415,0,0,1,12,2013,2767.0,3715.0,3660.0,2281.0,2415.0
2013-12-29,CA_1,FOODS,3092,3.2458415,0,0,2,12,2013,3209.0,3729.0,3651.0,3208.0,2781.0
2013-12-30,CA_1,FOODS,3085,3.2458415,0,0,3,12,2013,3092.0,3537.0,2848.0,3185.0,3111.0
2013-12-31,CA_1,FOODS,3271,3.2458415,0,0,4,12,2013,3085.0,2620.0,2403.0,2884.0,2974.0
2014-01-01,CA_1,FOODS,2140,3.2458415,1,1,5,1,2014,3271.0,0.0,2517.0,2738.0,1888.0
2014-01-02,CA_1,FOODS,2947,3.2458415,1,0,6,1,2014,2140.0,2485.0,2626.0,2637.0,2508.0
2014-01-03,CA_1,FOODS,3343,3.2458415,1,0,7,1,2014,2947.0,2767.0,2674.0,3118.0,2813.0
2014-01-04,CA_1,FOODS,3701,3.243776,1,0,1,1,2014,3343.0,3209.0,3715.0,4281.0,2962.0
2014-01-05,CA_1,FOODS,4029,3.243776,1,0,2,1,2014,3701.0,3092.0,3729.0,3962.0,3320.0
2014-01-06,CA_1,FOODS,3124,3.243776,1,0,3,1,2014,4029.0,3085.0,3537.0,2913.0,3557.0
2014-01-07,CA_1,FOODS,2928,3.243776,1,1,4,1,2014,3124.0,3271.0,2620.0,3160.0,2847.0
2014-01-08,CA_1,FOODS,2668,3.243776,1,0,5,1,2014,2928.0,2140.0,0.0,2443.0,2449.0
2014-01-09,CA_1,FOODS,2363,3.243776,1,0,6,1,2014,2668.0,2947.0,2485.0,2389.0,2118.0
2014-01-10,CA_1,FOODS,2949,3.243776,1,0,7,1,2014,2363.0,3343.0,2767.0,2738.0,2543.0
2014-01-11,CA_1,FOODS,4024,3.2436488,0,0,1,1,2014,2949.0,3701.0,3209.0,3660.0,2837.0
2014-01-12,CA_1,FOODS,3852,3.2436488,0,0,2,1,2014,4024.0,4029.0,3092.0,3651.0,3694.0
2014-01-13,CA_1,FOODS,2701,3.2436488,0,0,3,1,2014,3852.0,3124.0,3085.0,2848.0,3351.0
2014-01-14,CA_1,FOODS,2226,3.2436488,0,0,4,1,2014,2701.0,2928.0,3271.0,2403.0,2295.0
2014-01-15,CA_1,FOODS,2242,3.2436488,0,0,5,1,2014,2226.0,2668.0,2140.0,2517.0,2194.0
2014-01-16,CA_1,FOODS,2308,3.2436488,0,0,6,1,2014,2242.0,2363.0,2947.0,2626.0,1992.0
2014-01-17,CA_1,FOODS,2980,3.2436488,0,0,7,1,2014,2308.0,2949.0,3343.0,2674.0,2150.0
2014-01-18,CA_1,FOODS,3867,3.239816,0,0,1,1,2014,2980.0,4024.0,3701.0,3715.0,2619.0
2014-01-19,CA_1,FOODS,3596,3.239816,0,0,2,1,2014,3867.0,3852.0,4029.0,3729.0,3533.0
2014-01-20,CA_1,FOODS,2787,3.239816,0,1,3,1,2014,3596.0,2701.0,3124.0,3537.0,2966.0
2014-01-21,CA_1,FOODS,2005,3.239816,0,0,4,1,2014,2787.0,2226.0,2928.0,2620.0,2537.0
2014-01-22,CA_1,FOODS,2105,3.239816,0,0,5,1,2014,2005.0,2242.0,2668.0,0.0,1922.0
2014-01-23,CA_1,FOODS,2033,3.239816,0,0,6,1,2014,2105.0,2308.0,2363.0,2485.0,1807.0
2014-01-24,CA_1,FOODS,2786,3.239816,0,0,7,1,2014,2033.0,2980.0,2949.0,2767.0,1857.0
2014-01-25,CA_1,FOODS,3345,3.233405,0,0,1,1,2014,2786.0,3867.0,4024.0,3209.0,2264.0
2014-01-26,CA_1,FOODS,3848,3.233405,0,0,2,1,2014,3345.0,3596.0,3852.0,3092.0,3307.0
2014-01-27,CA_1,FOODS,2382,3.233405,0,0,3,1,2014,3848.0,2787.0,2701.0,3085.0,3102.0
2014-01-28,CA_1,FOODS,2009,3.233405,0,0,4,1,2014,2382.0,2005.0,2226.0,3271.0,2088.0
2014-01-29,CA_1,FOODS,1871,3.233405,0,0,5,1,2014,2009.0,2105.0,2242.0,2140.0,2012.0
2014-01-30,CA_1,FOODS,1866,3.233405,0,0,6,1,2014,1871.0,2033.0,2308.0,2947.0,1717.0
2014-01-31,CA_1,FOODS,2963,3.233405,0,0,7,1,2014,1866.0,2786.0,2980.0,3343.0,2116.0
2014-02-01,CA_1,FOODS,4542,3.2300715,1,0,1,2,2014,2963.0,3345.0,3867.0,3701.0,3039.0
2014-02-02,CA_1,FOODS,3817,3.2300715,1,1,2,2,2014,4542.0,3848.0,3596.0,4029.0,4472.0
2014-02-03,CA_1,FOODS,2856,3.2300715,1,0,3,2,2014,3817.0,2382.0,2787.0,3124.0,3046.0
2014-02-04,CA_1,FOODS,2408,3.2300715,1,0,4,2,2014,2856.0,2009.0,2005.0,2928.0,2214.0
2014-02-05,CA_1,FOODS,2413,3.2300715,1,0,5,2,2014,2408.0,1871.0,2105.0,2668.0,2252.0
2014-02-06,CA_1,FOODS,2591,3.2300715,1,0,6,2,2014,2413.0,1866.0,2033.0,2363.0,2283.0
2014-02-07,CA_1,FOODS,2988,3.2300715,1,0,7,2,2014,2591.0,2963.0,2786.0,2949.0,2442.0
2014-02-08,CA_1,FOODS,4083,3.2344744,1,0,1,2,2014,2988.0,4542.0,3345.0,4024.0,2849.0
2014-02-09,CA_1,FOODS,4166,3.2344744,1,0,2,2,2014,4083.0,3817.0,3848.0,3852.0,3843.0
2014-02-10,CA_1,FOODS,3005,3.2344744,1,0,3,2,2014,4166.0,2856.0,2382.0,2701.0,3969.0
2014-02-11,CA_1,FOODS,2497,3.2344744,0,0,4,2,2014,3005.0,2408.0,2009.0,2226.0,2885.0
2014-02-12,CA_1,FOODS,2406,3.2344744,0,0,5,2,2014,2497.0,2413.0,1871.0,2242.0,2165.0
2014-02-13,CA_1,FOODS,2798,3.2344744,0,0,6,2,2014,2406.0,2591.0,1866.0,2308.0,2541.0
2014-02-14,CA_1,FOODS,2604,3.2344744,0,1,7,2,2014,2798.0,2988.0,2963.0,2980.0,2045.0
2014-02-15,CA_1,FOODS,3313,3.2356186,0,0,1,2,2014,2604.0,4083.0,4542.0,3867.0,2765.0
2014-02-16,CA_1,FOODS,3376,3.2356186,0,0,2,2,2014,3313.0,4166.0,3817.0,3596.0,3350.0
2014-02-17,CA_1,FOODS,2749,3.2356186,0,1,3,2,2014,3376.0,3005.0,2856.0,2787.0,3282.0
2014-02-18,CA_1,FOODS,2072,3.2356186,0,0,4,2,2014,2749.0,2497.0,2408.0,2005.0,2591.0
2014-02-19,CA_1,FOODS,2037,3.2356186,0,0,5,2,2014,2072.0,2406.0,2413.0,2105.0,1989.0
2014-02-20,CA_1,FOODS,2064,3.2356186,0,0,6,2,2014,2037.0,2798.0,2591.0,2033.0,2286.0
2014-02-21,CA_1,FOODS,2615,3.2356186,0,0,7,2,2014,2064.0,2604.0,2988.0,2786.0,2309.0
2014-02-22,CA_1,FOODS,3334,3.243383,0,0,1,2,2014,2615.0,3313.0,4083.0,3345.0,2790.0
2014-02-23,CA_1,FOODS,3515,3.243383,0,0,2,2,2014,3334.0,3376.0,4166.0,3848.0,3208.0
2014-02-24,CA_1,FOODS,2513,3.243383,0,0,3,2,2014,3515.0,2749.0,3005.0,2382.0,3229.0
2014-02-25,CA_1,FOODS,2020,3.243383,0,0,4,2,2014,2513.0,2072.0,2497.0,2009.0,2261.0
2014-02-26,CA_1,FOODS,1892,3.243383,0,0,5,2,2014,2020.0,2037.0,2406.0,1871.0,2026.0
2014-02-27,CA_1,FOODS,2104,3.243383,0,0,6,2,2014,1892.0,2064.0,2798.0,1866.0,2036.0
2014-02-28,CA_1,FOODS,2388,3.243383,0,0,7,2,2014,2104.0,2615.0,2604.0,2963.0,2105.0
2014-03-01,CA_1,FOODS,3831,3.2456207,1,0,1,3,2014,2388.0,3334.0,3313.0,4542.0,2699.0
2014-03-02,CA_1,FOODS,3892,3.2456207,1,0,2,3,2014,3831.0,3515.0,3376.0,3817.0,3680.0
2014-03-03,CA_1,FOODS,2592,3.2456207,1,0,3,3,2014,3892.0,2513.0,2749.0,2856.0,4006.0
2014-03-04,CA_1,FOODS,2300,3.2456207,1,0,4,3,2014,2592.0,2020.0,2072.0,2408.0,2656.0
2014-03-05,CA_1,FOODS,2107,3.2456207,1,1,5,3,2014,2300.0,1892.0,2037.0,2413.0,2328.0
2014-03-06,CA_1,FOODS,2176,3.2456207,1,0,6,3,2014,2107.0,2104.0,2064.0,2591.0,2456.0
2014-03-07,CA_1,FOODS,2910,3.2456207,1,0,7,3,2014,2176.0,2388.0,2615.0,2988.0,2324.0
2014-03-08,CA_1,FOODS,3497,3.2427118,1,0,1,3,2014,2910.0,3831.0,3334.0,4083.0,2978.0
2014-03-09,CA_1,FOODS,4174,3.2427118,1,0,2,3,2014,3497.0,3892.0,3515.0,4166.0,3621.0
2014-03-10,CA_1,FOODS,3204,3.2427118,1,0,3,3,2014,4174.0,2592.0,2513.0,3005.0,3479.0
2014-03-11,CA_1,FOODS,2398,3.2427118,0,0,4,3,2014,3204.0,2300.0,2020.0,2497.0,2529.0
2014-03-12,CA_1,FOODS,2433,3.2427118,0,1,5,3,2014,2398.0,2107.0,1892.0,2406.0,2149.0
2014-03-13,CA_1,FOODS,2392,3.2427118,0,0,6,3,2014,2433.0,2176.0,2104.0,2798.0,1985.0
2014-03-14,CA_1,FOODS,2732,3.2427118,0,0,7,3,2014,2392.0,2910.0,2388.0,2604.0,2163.0
2014-03-15,CA_1,FOODS,3869,3.2444875,0,0,1,3,2014,2732.0,3497.0,3831.0,3313.0,2758.0
2014-03-16,CA_1,FOODS,3882,3.2444875,0,1,2,3,2014,3869.0,4174.0,3892.0,3376.0,3378.0
2014-03-17,CA_1,FOODS,2452,3.2444875,0,1,3,3,2014,3882.0,3204.0,2592.0,2749.0,3282.0
2014-03-18,CA_1,FOODS,2183,3.2444875,0,0,4,3,2014,2452.0,2398.0,2300.0,2072.0,2025.0
2014-03-19,CA_1,FOODS,2247,3.2444875,0,0,5,3,2014,2183.0,2433.0,2107.0,2037.0,1984.0
2014-03-20,CA_1,FOODS,2387,3.2444875,0,0,6,3,2014,2247.0,2392.0,2176.0,2064.0,2234.0
2014-03-21,CA_1,FOODS,2795,3.2444875,0,0,7,3,2014,2387.0,2732.0,2910.0,2615.0,2146.0
2014-03-22,CA_1,FOODS,3453,3.2414107,0,0,1,3,2014,2795.0,3869.0,3497.0,3334.0,2789.0
2014-03-23,CA_1,FOODS,4029,3.2414107,0,0,2,3,2014,3453.0,3882.0,4174.0,3515.0,3228.0
2014-03-24,CA_1,FOODS,2851,3.2414107,0,0,3,3,2014,4029.0,2452.0,3204.0,2513.0,3280.0
2014-03-25,CA_1,FOODS,2377,3.2414107,0,0,4,3,2014,2851.0,2183.0,2398.0,2020.0,2346.0
